IncidentId,IncidentLink,OriginalCreateDate,OriginalOwningTeamId,OriginalOwningTeamName,OriginalOwningTenantName,OriginalSeverity,OriginalIncidentType,OriginalTitle,CurrentStatus,CurrentSeverity,CurrentOwningTeamId,CurrentOwningTeamName,CurrentOwningTenantName,CurrentIncidentType,CurrentTitle,ParentIncidentId,ModifiedDate,MitigateDate,ResolveDate,HasAutoTransfer,HasAutoLink,HasAnyAutoAction,AutoTransferCorrect,AutoLinkCorrect,HasManualTransferAfterAuto,HasManualRelationshipUpdateAfterAuto,HasAnyManualCorrectionAfterAuto,FirstAutoTransferAt,FirstAutoLinkAt,FirstManualTransferAt,FirstManualRelationshipUpdateAt,FirstAutoActionAt,TransferLatencySeconds,LinkLatencySeconds,FirstAutoActionLatencySeconds,AutoTransferEventCount,AutoLinkEventCount,ManualTransferEventCount,ManualRelationshipUpdateEventCount,IsStillInOriginalTeam
785495491,https://portal.microsofticm.com/imp/v3/incidents/details/785495491/home,2026-04-24 14:19:22.403000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BL2PrdApp15 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BL2PrdApp15 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:39.067000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:24:39.093000+00:00,2026-04-24 19:16:45.010000+00:00,,,,,0,0,1,1,1
785495493,https://portal.microsofticm.com/imp/v3/incidents/details/785495493/home,2026-04-24 14:19:22.547000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD11PrdApp24 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD11PrdApp24 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:39.070000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:24:45.023000+00:00,2026-04-24 19:16:45.520000+00:00,,,,,0,0,1,1,1
785495494,https://portal.microsofticm.com/imp/v3/incidents/details/785495494/home,2026-04-24 14:19:22.580000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD01PrdApp29 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD01PrdApp29 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.440000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:25:30.350000+00:00,2026-04-24 19:15:55.923000+00:00,,,,,0,0,1,1,1
785495497,https://portal.microsofticm.com/imp/v3/incidents/details/785495497/home,2026-04-24 14:19:22.707000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BL5PrdApp45 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BL5PrdApp45 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:38.807000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:24:29.177000+00:00,2026-04-24 19:15:43.217000+00:00,,,,,0,0,1,1,1
785495498,https://portal.microsofticm.com/imp/v3/incidents/details/785495498/home,2026-04-24 14:19:22.820000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD03PrdApp05 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD03PrdApp05 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.440000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:25:30.043000+00:00,2026-04-24 19:15:57.020000+00:00,,,,,0,0,1,1,1
785496168,https://portal.microsofticm.com/imp/v3/incidents/details/785496168/home,2026-04-24 14:20:53.077000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BLZ23PrdApp09 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BLZ23PrdApp09 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:38.513000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:26:10.510000+00:00,2026-04-24 19:14:29.053000+00:00,,,,,0,0,1,1,1
785496174,https://portal.microsofticm.com/imp/v3/incidents/details/785496174/home,2026-04-24 14:20:53.640000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD02PrdApp87 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD02PrdApp87 (first detected in pipeline AZ01),785428395,2026-04-25 02:30:00.083000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:26:18.830000+00:00,2026-04-24 19:17:39.827000+00:00,,,,,0,0,1,1,1
785496179,https://portal.microsofticm.com/imp/v3/incidents/details/785496179/home,2026-04-24 14:20:54.433000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD11PrdApp17 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD11PrdApp17 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:39.073000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:26:20.727000+00:00,2026-04-24 19:16:46.610000+00:00,,,,,0,0,1,1,1
785496244,https://portal.microsofticm.com/imp/v3/incidents/details/785496244/home,2026-04-24 14:21:03.677000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in GettingInitialNicData state over 5 mins in useast BLZ25PrdApp19,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in GettingInitialNicData state over 5 mins in useast BLZ25PrdApp19,785435716,2026-04-26 00:30:35.423000+00:00,2026-04-25 00:25:44+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:05.347000+00:00,,,,,0,0,0,12,1
785496246,https://portal.microsofticm.com/imp/v3/incidents/details/785496246/home,2026-04-24 14:21:04.037000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in DetermineIfBladeExists state over 5 mins in useast IAD20PrdApp53,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in DetermineIfBladeExists state over 5 mins in useast IAD20PrdApp53,785435716,2026-04-26 00:30:36.133000+00:00,2026-04-25 00:25:44+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:05.350000+00:00,,,,,0,0,0,7,1
785496248,https://portal.microsofticm.com/imp/v3/incidents/details/785496248/home,2026-04-24 14:21:04.143000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 LogicalNicStateMachine stuck in WatcherConnecting state over 5 mins in useast IAD20PrdApp34,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 LogicalNicStateMachine stuck in WatcherConnecting state over 5 mins in useast IAD20PrdApp34,785435716,2026-04-26 00:30:36.700000+00:00,2026-04-25 00:25:44+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:05.553000+00:00,,,,,0,0,0,5,1
785496247,https://portal.microsofticm.com/imp/v3/incidents/details/785496247/home,2026-04-24 14:21:04.143000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 LogicalNicStateMachine stuck in WatcherConnecting state over 5 mins in useast BL4PrdApp07,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 LogicalNicStateMachine stuck in WatcherConnecting state over 5 mins in useast BL4PrdApp07,785435716,2026-04-26 00:30:34.733000+00:00,2026-04-25 00:25:44+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:05.590000+00:00,,,,,0,0,0,5,1
785496252,https://portal.microsofticm.com/imp/v3/incidents/details/785496252/home,2026-04-24 14:21:04.623000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in DeletingNic state over 5 mins in useast BL6PrdApp11,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in DeletingNic state over 5 mins in useast BL6PrdApp11,785435716,2026-04-26 00:30:33.687000+00:00,2026-04-25 00:25:44+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:05.730000+00:00,,,,,0,0,0,4,1
785496372,https://portal.microsofticm.com/imp/v3/incidents/details/785496372/home,2026-04-24 14:21:23.853000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] SubscriberOnResult failures occurred in IAD11PrdApp03,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] SubscriberOnResult failures occurred in IAD11PrdApp03,,2026-04-24 18:48:29.130000+00:00,2026-04-24 18:48:29.143000+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:24.973000+00:00,,,,,0,0,0,3,1
785496378,https://portal.microsofticm.com/imp/v3/incidents/details/785496378/home,2026-04-24 14:21:24.833000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] SubscriberOnResult failures occurred in IAD11PrdApp30,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] SubscriberOnResult failures occurred in IAD11PrdApp30,,2026-04-24 18:42:13.600000+00:00,2026-04-24 18:42:13.600000+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:26.060000+00:00,,,,,0,0,0,3,1
785496383,https://portal.microsofticm.com/imp/v3/incidents/details/785496383/home,2026-04-24 14:21:25.243000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] SubscriberOnResult failures occurred in IAD11PrdApp23,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] SubscriberOnResult failures occurred in IAD11PrdApp23,,2026-04-24 19:06:13.050000+00:00,2026-04-24 18:24:26.243000+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:26.420000+00:00,,,,,0,0,0,3,1
785496393,https://portal.microsofticm.com/imp/v3/incidents/details/785496393/home,2026-04-24 14:21:26.057000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] SubscriberOnResult failures occurred in IAD23PrdApp07,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] SubscriberOnResult failures occurred in IAD23PrdApp07,,2026-04-24 18:42:17.453000+00:00,2026-04-24 18:42:17.457000+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:21:27.130000+00:00,,,,,0,0,0,3,1
785496506,https://portal.microsofticm.com/imp/v3/incidents/details/785496506/home,2026-04-24 14:21:37.713000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,SLB long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD02PrdApp21,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,SLB long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD02PrdApp21,,2026-04-24 20:21:41.780000+00:00,2026-04-24 20:21:41.793000+00:00,,,,,,,,,,,,,,,,,,,,,,1
785496865,https://portal.microsofticm.com/imp/v3/incidents/details/785496865/home,2026-04-24 14:22:21.977000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD03PrdApp44 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD03PrdApp44 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.810000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:39.760000+00:00,2026-04-24 19:17:01.727000+00:00,,,,,0,0,1,1,1
785496905,https://portal.microsofticm.com/imp/v3/incidents/details/785496905/home,2026-04-24 14:22:23.680000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BLZ24PrdApp16 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BLZ24PrdApp16 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:38.810000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:33.840000+00:00,2026-04-24 19:15:43.690000+00:00,,,,,0,0,1,1,1
785496908,https://portal.microsofticm.com/imp/v3/incidents/details/785496908/home,2026-04-24 14:22:23.763000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD04PrdApp106 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD04PrdApp106 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.813000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:29.440000+00:00,2026-04-24 19:17:02.873000+00:00,,,,,0,0,1,1,1
785496911,https://portal.microsofticm.com/imp/v3/incidents/details/785496911/home,2026-04-24 14:22:24.040000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast MNZ27PrdApp04 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast MNZ27PrdApp04 (first detected in pipeline AZ01),785435041,2026-04-25 02:30:01.113000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:29.930000+00:00,2026-04-24 19:14:37.370000+00:00,,,,,0,0,1,1,1
785496914,https://portal.microsofticm.com/imp/v3/incidents/details/785496914/home,2026-04-24 14:22:24.200000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast MNZ27PrdApp75 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast MNZ27PrdApp75 (first detected in pipeline AZ01),785435041,2026-04-25 02:30:01.120000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:34.237000+00:00,2026-04-24 19:14:37.733000+00:00,,,,,0,0,1,1,1
785496916,https://portal.microsofticm.com/imp/v3/incidents/details/785496916/home,2026-04-24 14:22:24.393000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD20PrdApp33 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD20PrdApp33 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:38.963000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:39.290000+00:00,2026-04-24 19:16:20.087000+00:00,,,,,0,0,1,1,1
785496919,https://portal.microsofticm.com/imp/v3/incidents/details/785496919/home,2026-04-24 14:22:24.817000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast MNZ26PrdApp21 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast MNZ26PrdApp21 (first detected in pipeline AZ01),785435041,2026-04-25 02:30:01.290000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:43.927000+00:00,2026-04-24 19:14:57.520000+00:00,,,,,0,0,1,1,1
785496922,https://portal.microsofticm.com/imp/v3/incidents/details/785496922/home,2026-04-24 14:22:25.120000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD03PrdApp13 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD03PrdApp13 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.443000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:36.620000+00:00,2026-04-24 19:15:57.397000+00:00,,,,,0,0,1,1,1
785496923,https://portal.microsofticm.com/imp/v3/incidents/details/785496923/home,2026-04-24 14:22:25.130000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD02PrdApp39 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD02PrdApp39 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.450000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:27:48.010000+00:00,2026-04-24 19:15:58.270000+00:00,,,,,0,0,1,1,1
785497533,https://portal.microsofticm.com/imp/v3/incidents/details/785497533/home,2026-04-24 14:23:56.760000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BLZ22PrdApp27 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BLZ22PrdApp27 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.823000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:29:47.597000+00:00,2026-04-24 19:17:03.347000+00:00,,,,,0,0,1,1,1
785497536,https://portal.microsofticm.com/imp/v3/incidents/details/785497536/home,2026-04-24 14:23:57.043000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD23PrdApp14 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD23PrdApp14 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:39.077000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:29:20.970000+00:00,2026-04-24 19:16:47.907000+00:00,,,,,0,0,1,1,1
785497544,https://portal.microsofticm.com/imp/v3/incidents/details/785497544/home,2026-04-24 14:23:57.743000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD11PrdApp65 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD11PrdApp65 (first detected in pipeline AZ01),785429170,2026-04-25 02:31:39.080000+00:00,2026-04-25 02:31:30.030000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:35:10.107000+00:00,2026-04-24 19:16:48.430000+00:00,,,,,0,0,1,1,1
785497628,https://portal.microsofticm.com/imp/v3/incidents/details/785497628/home,2026-04-24 14:24:10.437000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in DetermineIfBladeExists state over 5 mins in useast BL2PrdApp07,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in DetermineIfBladeExists state over 5 mins in useast BL2PrdApp07,785435716,2026-04-26 00:30:36.137000+00:00,2026-04-25 00:25:44+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:24:12.833000+00:00,,,,,0,0,0,6,1
785497632,https://portal.microsofticm.com/imp/v3/incidents/details/785497632/home,2026-04-24 14:24:10.653000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 LogicalNicStateMachine stuck in WatcherConnecting state over 5 mins in useast BL2PrdApp31,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 LogicalNicStateMachine stuck in WatcherConnecting state over 5 mins in useast BL2PrdApp31,785435716,2026-04-26 00:30:34.710000+00:00,2026-04-25 00:25:44+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:24:12.990000+00:00,,,,,0,0,0,5,1
785497637,https://portal.microsofticm.com/imp/v3/incidents/details/785497637/home,2026-04-24 14:24:10.910000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 LogicalNicStateMachine stuck in WatcherConnecting state over 5 mins in useast IAD20PrdApp39,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 LogicalNicStateMachine stuck in WatcherConnecting state over 5 mins in useast IAD20PrdApp39,785435716,2026-04-26 00:30:34.187000+00:00,2026-04-25 00:25:44+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:24:13.823000+00:00,,,,,0,0,0,4,1
785497648,https://portal.microsofticm.com/imp/v3/incidents/details/785497648/home,2026-04-24 14:24:11.610000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in PublishingDeleteStatusToVNetAgent state over 5 mins in useast MNZ20PrdApp31,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in PublishingDeleteStatusToVNetAgent state over 5 mins in useast MNZ20PrdApp31,785696462,2026-04-25 03:43:54.243000+00:00,2026-04-25 02:30:51.207000+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:24:14.993000+00:00,,,,,0,0,0,13,1
785497650,https://portal.microsofticm.com/imp/v3/incidents/details/785497650/home,2026-04-24 14:24:11.843000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in PublishingDeleteStatusToVNetAgent state over 5 mins in useast MNZ22PrdApp70,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Merlin] More than 150 NicInstanceStateMachine stuck in PublishingDeleteStatusToVNetAgent state over 5 mins in useast MNZ22PrdApp70,785696462,2026-04-25 02:31:11.907000+00:00,2026-04-25 02:30:51.207000+00:00,,0,0,0,,,0,0,0,,,,2026-04-24 14:24:13.673000+00:00,,,,,0,0,0,22,1
785498134,https://portal.microsofticm.com/imp/v3/incidents/details/785498134/home,2026-04-24 14:25:22.737000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD01PrdApp37 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast IAD01PrdApp37 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.247000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:30:30.480000+00:00,2026-04-24 19:14:47.250000+00:00,,,,,0,0,1,1,1
785498135,https://portal.microsofticm.com/imp/v3/incidents/details/785498135/home,2026-04-24 14:25:22.880000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BLAPrdApp11 (first detected in pipeline AZ01),MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,PubSub long pending (ModifiedDurationOver5Minutes) CA-PA mapping publishing task count exceeds threshold in useast BLAPrdApp11 (first detected in pipeline AZ01),785428395,2026-04-25 02:29:59.827000+00:00,2026-04-25 02:29:02.673000+00:00,,0,0,0,,,0,0,0,,,2026-04-24 14:30:31.557000+00:00,2026-04-24 19:17:03.800000+00:00,,,,,0,0,1,1,1
